categorias,direccion,nombre,precio,score
Excellent,"9,689, reviews,Kadriye Mah. Uckum Tepesi Mevkii, Besgoz Cad. No: 72/1, Kadriye, Belek 07525 Türkiye,9,689, reviews,Kadriye Mah. Uckum Tepesi Mevkii, Besgoz Cad. No: 72/1, Kadriye, Belek 07525 Türkiye,Name/address in local language",Titanic Deluxe Golf Belek,,4.5
Excellent,"2,648, reviews,95, Vrysoudion Street, Protaras, Paralimni 5295 Cyprus,2,648, reviews,95, Vrysoudion Street, Protaras, Paralimni 5295 Cyprus",Crystal Springs Beach Hotel,,5.0
Very good,"2,028, reviews,2-14-5, Kabukicho, Shinjuku 160-0021 Tokyo Prefecture,2,028, reviews,2-14-5, Kabukicho, Shinjuku 160-0021 Tokyo Prefecture,Name/address in local language",Shinjuku Granbell Hotel,,4.0
Very good,"592, reviews,819 Flower Street, Los Angeles, CA 90017,592, reviews,819 Flower Street, Los Angeles, CA 90017","O Hotel by LuxUrban, Trademark Collection by Wyndham",,3.5
Excellent,"1,130, reviews,Smugglers Cove Dr Building 1, Cap Estate St. Lucia,1,130, reviews,Smugglers Cove Dr Building 1, Cap Estate St. Lucia",Cap Maison Resort & Spa,,4.5
Very good,"3,386, reviews,34631 N. Tom Darlington Drive, Scottsdale, AZ 85262,3,386, reviews,34631 N. Tom Darlington Drive, Scottsdale, AZ 85262","Boulders Resort & Spa Scottsdale, Curio Collection by Hilton",,4.0
Excellent,"1,179, reviews,680 River Rd, Gatlinburg, TN 37738-3129,1,179, reviews,680 River Rd, Gatlinburg, TN 37738-3129",Old Creek Lodge,,4.5
Very good,"7,081, reviews,300 Reunion Blvd, Dallas, TX 75207-4409,7,081, reviews,300 Reunion Blvd, Dallas, TX 75207-4409",Hyatt Regency Dallas,,4.0
Excellent,"8,194, reviews,Via Napo Torriani 18, 20124 Milan Italy,8,194, reviews,Via Napo Torriani 18, 20124 Milan Italy,Name/address in local language",Hotel Berna,,4.5
Excellent,"1,044, reviews,2300 Dulles Corner Blvd, Herndon, VA 20171-3400,1,044, reviews,2300 Dulles Corner Blvd, Herndon, VA 20171-3400",Hyatt Regency Dulles,,4.5
Very good,"2,018, reviews,Carlos Pellegrini 551, Buenos Aires C1009ABK Argentina,2,018, reviews,Carlos Pellegrini 551, Buenos Aires C1009ABK Argentina,Name/address in local language",Buenos Aires Marriott,,4.0
Excellent,"1,979, reviews,2430 Pennsylvania Avenue NW, Washington DC, DC 20037-1717,1,979, reviews,2430 Pennsylvania Avenue NW, Washington DC, DC 20037-1717",Melrose Georgetown Hotel,,4.5
Average,"2,413, reviews,16720 International Blvd, SeaTac, WA 98188-3114,2,413, reviews,16720 International Blvd, SeaTac, WA 98188-3114",Ramada by Wyndham SeaTac Airport,,3.0
Excellent,"1,509, reviews,Via Capo 30, 80067, Sorrento Italy,1,509, reviews,Via Capo 30, 80067, Sorrento Italy,Name/address in local language",Minerva Hotel,,4.5
Excellent,"8,398, reviews,Calle Principal Playa Dorada 538, Puerto Plata 57000 Dominican Republic,8,398, reviews,Calle Principal Playa Dorada 538, Puerto Plata 57000 Dominican Republic",BlueBay Villas Doradas,,4.5
Very good,"4,424, reviews,1905 Hotel Plaza Blvd Lake Buena Vista, Orlando, FL 32830-8438,4,424, reviews,1905 Hotel Plaza Blvd Lake Buena Vista, Orlando, FL 32830-8438",B Resort & Spa Disney Springs Resort Area,,4.0
Very good,"2,900, reviews,Km 4.5 Carretera A Barra De Navidad, Puerto Vallarta 48390 Mexico,2,900, reviews,Km 4.5 Carretera A Barra De Navidad, Puerto Vallarta 48390 Mexico,Name/address in local language",Costa Sur Resort & Spa Puerto Vallarta,,4.0
Excellent,"9,689, reviews,Kadriye Mah. Uckum Tepesi Mevkii, Besgoz Cad. No: 72/1, Kadriye, Belek 07525 Türkiye,9,689, reviews,Kadriye Mah. Uckum Tepesi Mevkii, Besgoz Cad. No: 72/1, Kadriye, Belek 07525 Türkiye,Name/address in local language",Titanic Deluxe Golf Belek,,4.5
Excellent,"2,648, reviews,95, Vrysoudion Street, Protaras, Paralimni 5295 Cyprus,2,648, reviews,95, Vrysoudion Street, Protaras, Paralimni 5295 Cyprus",Crystal Springs Beach Hotel,,5.0
Very good,"2,028, reviews,2-14-5, Kabukicho, Shinjuku 160-0021 Tokyo Prefecture,2,028, reviews,2-14-5, Kabukicho, Shinjuku 160-0021 Tokyo Prefecture,Name/address in local language",Shinjuku Granbell Hotel,,4.0
Very good,"592, reviews,819 Flower Street, Los Angeles, CA 90017,592, reviews,819 Flower Street, Los Angeles, CA 90017","O Hotel by LuxUrban, Trademark Collection by Wyndham",,3.5
Excellent,"1,130, reviews,Smugglers Cove Dr Building 1, Cap Estate St. Lucia,1,130, reviews,Smugglers Cove Dr Building 1, Cap Estate St. Lucia",Cap Maison Resort & Spa,,4.5
Very good,"3,386, reviews,34631 N. Tom Darlington Drive, Scottsdale, AZ 85262,3,386, reviews,34631 N. Tom Darlington Drive, Scottsdale, AZ 85262","Boulders Resort & Spa Scottsdale, Curio Collection by Hilton",,4.0
Excellent,"1,179, reviews,680 River Rd, Gatlinburg, TN 37738-3129,1,179, reviews,680 River Rd, Gatlinburg, TN 37738-3129",Old Creek Lodge,,4.5
Very good,"7,081, reviews,300 Reunion Blvd, Dallas, TX 75207-4409,7,081, reviews,300 Reunion Blvd, Dallas, TX 75207-4409",Hyatt Regency Dallas,,4.0
Excellent,"8,194, reviews,Via Napo Torriani 18, 20124 Milan Italy,8,194, reviews,Via Napo Torriani 18, 20124 Milan Italy,Name/address in local language",Hotel Berna,,4.5
Excellent,"1,044, reviews,2300 Dulles Corner Blvd, Herndon, VA 20171-3400,1,044, reviews,2300 Dulles Corner Blvd, Herndon, VA 20171-3400",Hyatt Regency Dulles,,4.5
Very good,"2,018, reviews,Carlos Pellegrini 551, Buenos Aires C1009ABK Argentina,2,018, reviews,Carlos Pellegrini 551, Buenos Aires C1009ABK Argentina,Name/address in local language",Buenos Aires Marriott,,4.0
Excellent,"1,979, reviews,2430 Pennsylvania Avenue NW, Washington DC, DC 20037-1717,1,979, reviews,2430 Pennsylvania Avenue NW, Washington DC, DC 20037-1717",Melrose Georgetown Hotel,,4.5
Average,"2,413, reviews,16720 International Blvd, SeaTac, WA 98188-3114,2,413, reviews,16720 International Blvd, SeaTac, WA 98188-3114",Ramada by Wyndham SeaTac Airport,,3.0
Excellent,"1,509, reviews,Via Capo 30, 80067, Sorrento Italy,1,509, reviews,Via Capo 30, 80067, Sorrento Italy,Name/address in local language",Minerva Hotel,,4.5
Excellent,"8,398, reviews,Calle Principal Playa Dorada 538, Puerto Plata 57000 Dominican Republic,8,398, reviews,Calle Principal Playa Dorada 538, Puerto Plata 57000 Dominican Republic",BlueBay Villas Doradas,,4.5
Very good,"4,424, reviews,1905 Hotel Plaza Blvd Lake Buena Vista, Orlando, FL 32830-8438,4,424, reviews,1905 Hotel Plaza Blvd Lake Buena Vista, Orlando, FL 32830-8438",B Resort & Spa Disney Springs Resort Area,,4.0
Very good,"2,900, reviews,Km 4.5 Carretera A Barra De Navidad, Puerto Vallarta 48390 Mexico,2,900, reviews,Km 4.5 Carretera A Barra De Navidad, Puerto Vallarta 48390 Mexico,Name/address in local language",Costa Sur Resort & Spa Puerto Vallarta,,4.0
Excellent,"9,689, reviews,Kadriye Mah. Uckum Tepesi Mevkii, Besgoz Cad. No: 72/1, Kadriye, Belek 07525 Türkiye,9,689, reviews,Kadriye Mah. Uckum Tepesi Mevkii, Besgoz Cad. No: 72/1, Kadriye, Belek 07525 Türkiye,Name/address in local language",Titanic Deluxe Golf Belek,,4.5
Excellent,"2,648, reviews,95, Vrysoudion Street, Protaras, Paralimni 5295 Cyprus,2,648, reviews,95, Vrysoudion Street, Protaras, Paralimni 5295 Cyprus",Crystal Springs Beach Hotel,,5.0
Very good,"2,028, reviews,2-14-5, Kabukicho, Shinjuku 160-0021 Tokyo Prefecture,2,028, reviews,2-14-5, Kabukicho, Shinjuku 160-0021 Tokyo Prefecture,Name/address in local language",Shinjuku Granbell Hotel,,4.0
Very good,"592, reviews,819 Flower Street, Los Angeles, CA 90017,592, reviews,819 Flower Street, Los Angeles, CA 90017","O Hotel by LuxUrban, Trademark Collection by Wyndham",,3.5
Excellent,"1,130, reviews,Smugglers Cove Dr Building 1, Cap Estate St. Lucia,1,130, reviews,Smugglers Cove Dr Building 1, Cap Estate St. Lucia",Cap Maison Resort & Spa,,4.5
Very good,"3,386, reviews,34631 N. Tom Darlington Drive, Scottsdale, AZ 85262,3,386, reviews,34631 N. Tom Darlington Drive, Scottsdale, AZ 85262","Boulders Resort & Spa Scottsdale, Curio Collection by Hilton",,4.0
Excellent,"1,179, reviews,680 River Rd, Gatlinburg, TN 37738-3129,1,179, reviews,680 River Rd, Gatlinburg, TN 37738-3129",Old Creek Lodge,,4.5
Very good,"7,081, reviews,300 Reunion Blvd, Dallas, TX 75207-4409,7,081, reviews,300 Reunion Blvd, Dallas, TX 75207-4409",Hyatt Regency Dallas,,4.0
Excellent,"8,194, reviews,Via Napo Torriani 18, 20124 Milan Italy,8,194, reviews,Via Napo Torriani 18, 20124 Milan Italy,Name/address in local language",Hotel Berna,,4.5
Excellent,"1,044, reviews,2300 Dulles Corner Blvd, Herndon, VA 20171-3400,1,044, reviews,2300 Dulles Corner Blvd, Herndon, VA 20171-3400",Hyatt Regency Dulles,,4.5
Very good,"2,018, reviews,Carlos Pellegrini 551, Buenos Aires C1009ABK Argentina,2,018, reviews,Carlos Pellegrini 551, Buenos Aires C1009ABK Argentina,Name/address in local language",Buenos Aires Marriott,,4.0
Excellent,"1,979, reviews,2430 Pennsylvania Avenue NW, Washington DC, DC 20037-1717,1,979, reviews,2430 Pennsylvania Avenue NW, Washington DC, DC 20037-1717",Melrose Georgetown Hotel,,4.5
Average,"2,413, reviews,16720 International Blvd, SeaTac, WA 98188-3114,2,413, reviews,16720 International Blvd, SeaTac, WA 98188-3114",Ramada by Wyndham SeaTac Airport,,3.0
Excellent,"1,509, reviews,Via Capo 30, 80067, Sorrento Italy,1,509, reviews,Via Capo 30, 80067, Sorrento Italy,Name/address in local language",Minerva Hotel,,4.5
Excellent,"8,398, reviews,Calle Principal Playa Dorada 538, Puerto Plata 57000 Dominican Republic,8,398, reviews,Calle Principal Playa Dorada 538, Puerto Plata 57000 Dominican Republic",BlueBay Villas Doradas,,4.5
Very good,"4,424, reviews,1905 Hotel Plaza Blvd Lake Buena Vista, Orlando, FL 32830-8438,4,424, reviews,1905 Hotel Plaza Blvd Lake Buena Vista, Orlando, FL 32830-8438",B Resort & Spa Disney Springs Resort Area,,4.0
Very good,"2,900, reviews,Km 4.5 Carretera A Barra De Navidad, Puerto Vallarta 48390 Mexico,2,900, reviews,Km 4.5 Carretera A Barra De Navidad, Puerto Vallarta 48390 Mexico,Name/address in local language",Costa Sur Resort & Spa Puerto Vallarta,,4.0
Excellent,"9,689, reviews,Kadriye Mah. Uckum Tepesi Mevkii, Besgoz Cad. No: 72/1, Kadriye, Belek 07525 Türkiye,9,689, reviews,Kadriye Mah. Uckum Tepesi Mevkii, Besgoz Cad. No: 72/1, Kadriye, Belek 07525 Türkiye,Name/address in local language",Titanic Deluxe Golf Belek,,4.5
Excellent,"2,648, reviews,95, Vrysoudion Street, Protaras, Paralimni 5295 Cyprus,2,648, reviews,95, Vrysoudion Street, Protaras, Paralimni 5295 Cyprus",Crystal Springs Beach Hotel,,5.0
Very good,"2,028, reviews,2-14-5, Kabukicho, Shinjuku 160-0021 Tokyo Prefecture,2,028, reviews,2-14-5, Kabukicho, Shinjuku 160-0021 Tokyo Prefecture,Name/address in local language",Shinjuku Granbell Hotel,,4.0
Very good,"592, reviews,819 Flower Street, Los Angeles, CA 90017,592, reviews,819 Flower Street, Los Angeles, CA 90017","O Hotel by LuxUrban, Trademark Collection by Wyndham",,3.5
Excellent,"1,130, reviews,Smugglers Cove Dr Building 1, Cap Estate St. Lucia,1,130, reviews,Smugglers Cove Dr Building 1, Cap Estate St. Lucia",Cap Maison Resort & Spa,,4.5
Very good,"3,386, reviews,34631 N. Tom Darlington Drive, Scottsdale, AZ 85262,3,386, reviews,34631 N. Tom Darlington Drive, Scottsdale, AZ 85262","Boulders Resort & Spa Scottsdale, Curio Collection by Hilton",,4.0
Excellent,"1,179, reviews,680 River Rd, Gatlinburg, TN 37738-3129,1,179, reviews,680 River Rd, Gatlinburg, TN 37738-3129",Old Creek Lodge,,4.5
Very good,"7,081, reviews,300 Reunion Blvd, Dallas, TX 75207-4409,7,081, reviews,300 Reunion Blvd, Dallas, TX 75207-4409",Hyatt Regency Dallas,,4.0
Excellent,"8,194, reviews,Via Napo Torriani 18, 20124 Milan Italy,8,194, reviews,Via Napo Torriani 18, 20124 Milan Italy,Name/address in local language",Hotel Berna,,4.5
Excellent,"1,044, reviews,2300 Dulles Corner Blvd, Herndon, VA 20171-3400,1,044, reviews,2300 Dulles Corner Blvd, Herndon, VA 20171-3400",Hyatt Regency Dulles,,4.5
Very good,"2,018, reviews,Carlos Pellegrini 551, Buenos Aires C1009ABK Argentina,2,018, reviews,Carlos Pellegrini 551, Buenos Aires C1009ABK Argentina,Name/address in local language",Buenos Aires Marriott,,4.0
Excellent,"1,979, reviews,2430 Pennsylvania Avenue NW, Washington DC, DC 20037-1717,1,979, reviews,2430 Pennsylvania Avenue NW, Washington DC, DC 20037-1717",Melrose Georgetown Hotel,,4.5
Average,"2,413, reviews,16720 International Blvd, SeaTac, WA 98188-3114,2,413, reviews,16720 International Blvd, SeaTac, WA 98188-3114",Ramada by Wyndham SeaTac Airport,,3.0
Very good,"512, reviews,25is Martiou, Hersonissos, Crete 700 14 Greece,512, reviews,25is Martiou, Hersonissos, Crete 700 14 Greece,Name/address in local language",Porto Greco Village Beach Hotel,,3.5
Excellent,"8,398, reviews,Calle Principal Playa Dorada 538, Puerto Plata 57000 Dominican Republic,8,398, reviews,Calle Principal Playa Dorada 538, Puerto Plata 57000 Dominican Republic",BlueBay Villas Doradas,,4.5
Very good,"4,424, reviews,1905 Hotel Plaza Blvd Lake Buena Vista, Orlando, FL 32830-8438,4,424, reviews,1905 Hotel Plaza Blvd Lake Buena Vista, Orlando, FL 32830-8438",B Resort & Spa Disney Springs Resort Area,,4.0
Very good,"2,900, reviews,Km 4.5 Carretera A Barra De Navidad, Puerto Vallarta 48390 Mexico,2,900, reviews,Km 4.5 Carretera A Barra De Navidad, Puerto Vallarta 48390 Mexico,Name/address in local language",Costa Sur Resort & Spa Puerto Vallarta,,4.0
Excellent,"9,689, reviews,Kadriye Mah. Uckum Tepesi Mevkii, Besgoz Cad. No: 72/1, Kadriye, Belek 07525 Türkiye,9,689, reviews,Kadriye Mah. Uckum Tepesi Mevkii, Besgoz Cad. No: 72/1, Kadriye, Belek 07525 Türkiye,Name/address in local language",Titanic Deluxe Golf Belek,,4.5
Excellent,"2,648, reviews,95, Vrysoudion Street, Protaras, Paralimni 5295 Cyprus,2,648, reviews,95, Vrysoudion Street, Protaras, Paralimni 5295 Cyprus",Crystal Springs Beach Hotel,,5.0
Very good,"2,028, reviews,2-14-5, Kabukicho, Shinjuku 160-0021 Tokyo Prefecture,2,028, reviews,2-14-5, Kabukicho, Shinjuku 160-0021 Tokyo Prefecture,Name/address in local language",Shinjuku Granbell Hotel,,4.0
Very good,"592, reviews,819 Flower Street, Los Angeles, CA 90017,592, reviews,819 Flower Street, Los Angeles, CA 90017","O Hotel by LuxUrban, Trademark Collection by Wyndham",,3.5
Excellent,"1,130, reviews,Smugglers Cove Dr Building 1, Cap Estate St. Lucia,1,130, reviews,Smugglers Cove Dr Building 1, Cap Estate St. Lucia",Cap Maison Resort & Spa,,4.5
Very good,"3,386, reviews,34631 N. Tom Darlington Drive, Scottsdale, AZ 85262,3,386, reviews,34631 N. Tom Darlington Drive, Scottsdale, AZ 85262","Boulders Resort & Spa Scottsdale, Curio Collection by Hilton",,4.0
Very good,"1,312, reviews,Via Papa Leone X Locality Pogerola, 84011, Amalfi Italy,1,312, reviews,Via Papa Leone X Locality Pogerola, 84011, Amalfi Italy,Name/address in local language",Grand Hotel Excelsior,,4.0
Very good,"7,081, reviews,300 Reunion Blvd, Dallas, TX 75207-4409,7,081, reviews,300 Reunion Blvd, Dallas, TX 75207-4409",Hyatt Regency Dallas,,4.0
Excellent,"8,194, reviews,Via Napo Torriani 18, 20124 Milan Italy,8,194, reviews,Via Napo Torriani 18, 20124 Milan Italy,Name/address in local language",Hotel Berna,,4.5
Excellent,"1,044, reviews,2300 Dulles Corner Blvd, Herndon, VA 20171-3400,1,044, reviews,2300 Dulles Corner Blvd, Herndon, VA 20171-3400",Hyatt Regency Dulles,,4.5
Very good,"2,018, reviews,Carlos Pellegrini 551, Buenos Aires C1009ABK Argentina,2,018, reviews,Carlos Pellegrini 551, Buenos Aires C1009ABK Argentina,Name/address in local language",Buenos Aires Marriott,,4.0
Excellent,"1,979, reviews,2430 Pennsylvania Avenue NW, Washington DC, DC 20037-1717,1,979, reviews,2430 Pennsylvania Avenue NW, Washington DC, DC 20037-1717",Melrose Georgetown Hotel,,4.5
Average,"2,413, reviews,16720 International Blvd, SeaTac, WA 98188-3114,2,413, reviews,16720 International Blvd, SeaTac, WA 98188-3114",Ramada by Wyndham SeaTac Airport,,3.0
Very good,"512, reviews,25is Martiou, Hersonissos, Crete 700 14 Greece,512, reviews,25is Martiou, Hersonissos, Crete 700 14 Greece,Name/address in local language",Porto Greco Village Beach Hotel,,3.5
Excellent,"8,398, reviews,Calle Principal Playa Dorada 538, Puerto Plata 57000 Dominican Republic,8,398, reviews,Calle Principal Playa Dorada 538, Puerto Plata 57000 Dominican Republic",BlueBay Villas Doradas,,4.5
Very good,"4,424, reviews,1905 Hotel Plaza Blvd Lake Buena Vista, Orlando, FL 32830-8438,4,424, reviews,1905 Hotel Plaza Blvd Lake Buena Vista, Orlando, FL 32830-8438",B Resort & Spa Disney Springs Resort Area,,4.0
Very good,"2,900, reviews,Km 4.5 Carretera A Barra De Navidad, Puerto Vallarta 48390 Mexico,2,900, reviews,Km 4.5 Carretera A Barra De Navidad, Puerto Vallarta 48390 Mexico,Name/address in local language",Costa Sur Resort & Spa Puerto Vallarta,,4.0
Excellent,"9,689, reviews,Kadriye Mah. Uckum Tepesi Mevkii, Besgoz Cad. No: 72/1, Kadriye, Belek 07525 Türkiye,9,689, reviews,Kadriye Mah. Uckum Tepesi Mevkii, Besgoz Cad. No: 72/1, Kadriye, Belek 07525 Türkiye,Name/address in local language",Titanic Deluxe Golf Belek,,4.5
Excellent,"2,648, reviews,95, Vrysoudion Street, Protaras, Paralimni 5295 Cyprus,2,648, reviews,95, Vrysoudion Street, Protaras, Paralimni 5295 Cyprus",Crystal Springs Beach Hotel,,5.0
Very good,"2,028, reviews,2-14-5, Kabukicho, Shinjuku 160-0021 Tokyo Prefecture,2,028, reviews,2-14-5, Kabukicho, Shinjuku 160-0021 Tokyo Prefecture,Name/address in local language",Shinjuku Granbell Hotel,,4.0
Very good,"592, reviews,819 Flower Street, Los Angeles, CA 90017,592, reviews,819 Flower Street, Los Angeles, CA 90017","O Hotel by LuxUrban, Trademark Collection by Wyndham",,3.5
Excellent,"1,130, reviews,Smugglers Cove Dr Building 1, Cap Estate St. Lucia,1,130, reviews,Smugglers Cove Dr Building 1, Cap Estate St. Lucia",Cap Maison Resort & Spa,,4.5
Very good,"3,386, reviews,34631 N. Tom Darlington Drive, Scottsdale, AZ 85262,3,386, reviews,34631 N. Tom Darlington Drive, Scottsdale, AZ 85262","Boulders Resort & Spa Scottsdale, Curio Collection by Hilton",,4.0
Very good,"1,312, reviews,Via Papa Leone X Locality Pogerola, 84011, Amalfi Italy,1,312, reviews,Via Papa Leone X Locality Pogerola, 84011, Amalfi Italy,Name/address in local language",Grand Hotel Excelsior,,4.0
Very good,"7,081, reviews,300 Reunion Blvd, Dallas, TX 75207-4409,7,081, reviews,300 Reunion Blvd, Dallas, TX 75207-4409",Hyatt Regency Dallas,,4.0
Excellent,"8,194, reviews,Via Napo Torriani 18, 20124 Milan Italy,8,194, reviews,Via Napo Torriani 18, 20124 Milan Italy,Name/address in local language",Hotel Berna,,4.5
Excellent,"1,044, reviews,2300 Dulles Corner Blvd, Herndon, VA 20171-3400,1,044, reviews,2300 Dulles Corner Blvd, Herndon, VA 20171-3400",Hyatt Regency Dulles,,4.5
Very good,"2,018, reviews,Carlos Pellegrini 551, Buenos Aires C1009ABK Argentina,2,018, reviews,Carlos Pellegrini 551, Buenos Aires C1009ABK Argentina,Name/address in local language",Buenos Aires Marriott,,4.0
Excellent,"1,979, reviews,2430 Pennsylvania Avenue NW, Washington DC, DC 20037-1717,1,979, reviews,2430 Pennsylvania Avenue NW, Washington DC, DC 20037-1717",Melrose Georgetown Hotel,,4.5
Average,"2,413, reviews,16720 International Blvd, SeaTac, WA 98188-3114,2,413, reviews,16720 International Blvd, SeaTac, WA 98188-3114",Ramada by Wyndham SeaTac Airport,,3.0
Very good,"512, reviews,25is Martiou, Hersonissos, Crete 700 14 Greece,512, reviews,25is Martiou, Hersonissos, Crete 700 14 Greece,Name/address in local language",Porto Greco Village Beach Hotel,,3.5
Excellent,"8,398, reviews,Calle Principal Playa Dorada 538, Puerto Plata 57000 Dominican Republic,8,398, reviews,Calle Principal Playa Dorada 538, Puerto Plata 57000 Dominican Republic",BlueBay Villas Doradas,,4.5
Very good,"4,424, reviews,1905 Hotel Plaza Blvd Lake Buena Vista, Orlando, FL 32830-8438,4,424, reviews,1905 Hotel Plaza Blvd Lake Buena Vista, Orlando, FL 32830-8438",B Resort & Spa Disney Springs Resort Area,,4.0
Very good,"2,900, reviews,Km 4.5 Carretera A Barra De Navidad, Puerto Vallarta 48390 Mexico,2,900, reviews,Km 4.5 Carretera A Barra De Navidad, Puerto Vallarta 48390 Mexico,Name/address in local language",Costa Sur Resort & Spa Puerto Vallarta,,4.0
Excellent,"9,689, reviews,Kadriye Mah. Uckum Tepesi Mevkii, Besgoz Cad. No: 72/1, Kadriye, Belek 07525 Türkiye,9,689, reviews,Kadriye Mah. Uckum Tepesi Mevkii, Besgoz Cad. No: 72/1, Kadriye, Belek 07525 Türkiye,Name/address in local language",Titanic Deluxe Golf Belek,,4.5
